post_id,annotators,rationales,post_tokens,annotator_labels,text,label_counts,n_annotators,shannon_entropy,stability_bins
17557375_gab,"[{'label': 'hatespeech', 'annotator_id': 223, 'target': ['Refugee']}, {'label': 'hatespeech', 'annotator_id': 231, 'target': ['Refugee']}, {'label': 'offensive', 'annotator_id': 205, 'target': ['Refugee']}]","[[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","['deport', 'all', '<number>', 'million', 'illegal', 'aliens', 'and', 'replace', 'them', 'by', 'bringing', 'back', 'white', 'americans', 'from', 'abroad', 'it', 'll', 'do', 'wonders', 'for', 'the', 'white', 'demographics', 'trust', 'me']","['hatespeech', 'hatespeech', 'offensive']",deport all <number> million illegal aliens and replace them by bringing back white americans from abroad it ll do wonders for the white demographics trust me,"{'hatespeech': 2, 'offensive': 1}",3,0.9182958340544896,moderate_disagreement
13818953_gab,"[{'label': 'normal', 'annotator_id': 215, 'target': ['None']}, {'label': 'offensive', 'annotator_id': 223, 'target': ['Other']}, {'label': 'offensive', 'annotator_id': 212, 'target': ['African', 'Islam', 'Jewish']}]","[[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","['altright', 'is', 'not', 'limited', 'to', 'whites', 'those', 'dems', 'are', 'also', 'going', 'to', 'be', 'pushed', 'into', 'embracing', 'their', 'white', 'identity', 'altright', 'is', 'the', 'most', 'reality', 'aligned', 'political', 'movement', 'and', 'so', 'it', 'will', 'become', 'the', 'new', 'right', 'and', 'displace', 'the', 'uniparty']","['normal', 'offensive', 'offensive']",altright is not limited to whites those dems are also going to be pushed into embracing their white identity altright is the most reality aligned political movement and so it will become the new right and displace the uniparty,"{'normal': 1, 'offensive': 2}",3,0.9182958340544896,moderate_disagreement
12986076_gab,"[{'label': 'offensive', 'annotator_id': 217, 'target': ['Jewish', 'Men', 'Women']}, {'label': 'offensive', 'annotator_id': 229, 'target': ['Jewish']}, {'label': 'normal', 'annotator_id': 207, 'target': ['Jewish']}]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","['for', 'guerilla', 'warfafe', 'events', 'like', 'lasvegasshooting', 'is', 'why', 'many', 'jews', 'seek', 'fame', 'posing', 'as', 'conservatives', 'on', 'twitter', 'and', 'in', 'radio', 'shows', 'so', 'they', 'can', 'feed', 'their', 'followers', 'all', 'kinds', 'of', 'false', 'talking', 'points', 'away', 'from', 'the', 'truth', 'after', 'their', 'attacks']","['offensive', 'offensive', 'normal']",for guerilla warfafe events like lasvegasshooting is why many jews seek fame posing as conservatives on twitter and in radio shows so they can feed their followers all kinds of false talking points away from the truth after their attacks,"{'offensive': 2, 'normal': 1}",3,0.9182958340544896,moderate_disagreement
1211743854401064961_twitter,"[{'label': 'offensive', 'annotator_id': 203, 'target': ['Other']}, {'label': 'offensive', 'annotator_id': 235, 'target': ['None']}, {'label': 'normal', 'annotator_id': 209, 'target': ['Other']}]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1]]","['i', 'didn', '’', 't', 'get', 'a', 'pedicure', 'last', 'rome', 'i', 'got', 'my', 'nails', 'done', 'n', 'now', 'my', 'feet', 'look', 'brazy', 'this', 'is', 'ghetto']","['offensive', 'offensive', 'normal']",i didn ’ t get a pedicure last rome i got my nails done n now my feet look brazy this is ghetto,"{'offensive': 2, 'normal': 1}",3,0.9182958340544896,moderate_disagreement
26112182_gab,"[{'label': 'hatespeech', 'annotator_id': 230, 'target': ['Arab', 'Islam']}, {'label': 'offensive', 'annotator_id': 209, 'target': ['African']}, {'label': 'offensive', 'annotator_id': 212, 'target': ['Islam']}]","[[0, 1, 1, 0, 0, 0], [0, 1, 1, 0, 0, 0]]","['another', 'sand', 'nigger', 'bites', 'the', 'dust']","['hatespeech', 'offensive', 'offensive']",another sand nigger bites the dust,"{'hatespeech': 1, 'offensive': 2}",3,0.9182958340544896,moderate_disagreement
14791220_gab,"[{'label': 'offensive', 'annotator_id': 233, 'target': ['Homosexual']}, {'label': 'normal', 'annotator_id': 238, 'target': ['Homosexual']}, {'label': 'offensive', 'annotator_id': 223, 'target': ['None']}]","[[0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 1, 1]]","['damn', 'you', 'to', 'hell', 'mitch', 'queer', 'mcconell']","['offensive', 'normal', 'offensive']",damn you to hell mitch queer mcconell,"{'offensive': 2, 'normal': 1}",3,0.9182958340544896,moderate_disagreement
1246387576539414528_twitter,"[{'label': 'offensive', 'annotator_id': 207, 'target': ['None']}, {'label': 'normal', 'annotator_id': 221, 'target': ['African']}, {'label': 'offensive', 'annotator_id': 212, 'target': ['African']}]","[[0, 1, 1, 1, 1, 0, 0, 0, 0, 0], [0, 1, 1, 1, 1, 0, 1, 0, 0, 0]]","['<user>', 'paris', 'is', 'the', 'ghetto', 'i', 'hated', 'it', 'there', '😭']","['offensive', 'normal', 'offensive']",<user> paris is the ghetto i hated it there 😭,"{'offensive': 2, 'normal': 1}",3,0.9182958340544896,moderate_disagreement
1178778508954394624_twitter,"[{'label': 'normal', 'annotator_id': 4, 'target': ['Caucasian']}, {'label': 'normal', 'annotator_id': 25, 'target': ['None']}, {'label': 'offensive', 'annotator_id': 78, 'target': ['Caucasian']}]",[],"['i', 'know', 'my', 'job', 'already', 'tired', 'of', 'my', 'ass', 'but', 'honestly', 'im', 'tired', 'of', 'this', 'white', 'ass', 'institution', 'too']","['normal', 'normal', 'offensive']",i know my job already tired of my ass but honestly im tired of this white ass institution too,"{'normal': 2, 'offensive': 1}",3,0.9182958340544896,moderate_disagreement
1168866646460719105_twitter,"[{'label': 'offensive', 'annotator_id': 235, 'target': ['Jewish']}, {'label': 'offensive', 'annotator_id': 209, 'target': ['Other']}, {'label': 'normal', 'annotator_id': 212, 'target': ['Jewish']}]","[[0, 1, 1, 1, 1, 1, 1, 1, 1], [0, 0, 0, 0, 1, 1, 1, 1, 1]]","['<user>', 'if', 'you', 'hate', 'nazis', 'visit', 'a', 'concentration', 'camp']","['offensive', 'offensive', 'normal']",<user> if you hate nazis visit a concentration camp,"{'offensive': 2, 'normal': 1}",3,0.9182958340544896,moderate_disagreement
12611448_gab,"[{'label': 'hatespeech', 'annotator_id': 208, 'target': ['African']}, {'label': 'hatespeech', 'annotator_id': 210, 'target': ['African', 'Caucasian', 'Women']}, {'label': 'offensive', 'annotator_id': 230, 'target': ['African', 'Caucasian', 'Men']}]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1]]","['you', 'can', 'surround', 'yourself', 'with', 'a', 'bunch', 'of', 'white', 'virtue', 'signaling', 'bata', 'males', 'all', 'you', 'want', 'but', 'that', 'narrative', 'goes', 'away', 'the', 'second', 'blacks', 'talk', 'about', 'how', 'scared', 'they', 'are', 'just', 'because', 'they', 'lost', 'an', 'election', 'or', 'one', 'cop', 'shoots', 'a', 'black', 'criminal', 'in', 'self', 'defense']","['hatespeech', 'hatespeech', 'offensive']",you can surround yourself with a bunch of white virtue signaling bata males all you want but that narrative goes away the second blacks talk about how scared they are just because they lost an election or one cop shoots a black criminal in self defense,"{'hatespeech': 2, 'offensive': 1}",3,0.9182958340544896,moderate_disagreement
22614786_gab,"[{'label': 'normal', 'annotator_id': 231, 'target': ['None']}, {'label': 'offensive', 'annotator_id': 223, 'target': ['None']}, {'label': 'normal', 'annotator_id': 200, 'target': ['None']}]",[],"['a', 'ukip', 'councillor', 'has', 'claimed', 'that', 'the', 'legalisation', 'of', 'gay', 'marriage', 'caused', 'the', 'recent', 'floods', 'erm', 'the', 'country', 'flooded', 'with', 'water', 'not', 'spunk']","['normal', 'offensive', 'normal']",a ukip councillor has claimed that the legalisation of gay marriage caused the recent floods erm the country flooded with water not spunk,"{'normal': 2, 'offensive': 1}",3,0.9182958340544896,moderate_disagreement
1188407325754830848_twitter,"[{'label': 'offensive', 'annotator_id': 216, 'target': ['African', 'Other']}, {'label': 'normal', 'annotator_id': 217, 'target': ['Men', 'Women']}, {'label': 'offensive', 'annotator_id': 223, 'target': ['Other']}]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]]","['believe', 'it', 'or', 'not', 'it', '’', 'sunday', 'morning', 'and', 'i', '’', 'm', 'up', 'on', 'my', 'way', 'to', 'work', 'this', 'is', 'ghetto']","['offensive', 'normal', 'offensive']",believe it or not it ’ sunday morning and i ’ m up on my way to work this is ghetto,"{'offensive': 2, 'normal': 1}",3,0.9182958340544896,moderate_disagreement
22005487_gab,"[{'label': 'normal', 'annotator_id': 19, 'target': ['None']}, {'label': 'hatespeech', 'annotator_id': 46, 'target': ['African']}, {'label': 'normal', 'annotator_id': 4, 'target': ['African', 'Jewish']}]",[],"['so', 'i', 'got', 'called', 'a', 'nappy', 'headed', 'nigger', 'jew', '🤣', '🤣', '🤣']","['normal', 'hatespeech', 'normal']",so i got called a nappy headed nigger jew 🤣 🤣 🤣,"{'normal': 2, 'hatespeech': 1}",3,0.9182958340544896,moderate_disagreement
1186161037101424641_twitter,"[{'label': 'hatespeech', 'annotator_id': 222, 'target': ['Homosexual', 'Women']}, {'label': 'offensive', 'annotator_id': 209, 'target': ['Other']}, {'label': 'offensive', 'annotator_id': 212, 'target': ['Homosexual']}]","[[0, 0, 0, 0, 0, 1, 0, 0, 1], [0, 0, 0, 0, 0, 1, 0, 0, 1]]","['<user>', '<user>', 'ur', 'literally', 'a', 'faggot', 'sit', 'down', 'bitch']","['hatespeech', 'offensive', 'offensive']",<user> <user> ur literally a faggot sit down bitch,"{'hatespeech': 1, 'offensive': 2}",3,0.9182958340544896,moderate_disagreement
11570079_gab,"[{'label': 'offensive', 'annotator_id': 202, 'target': ['African', 'Caucasian']}, {'label': 'hatespeech', 'annotator_id': 231, 'target': ['African']}, {'label': 'hatespeech', 'annotator_id': 223, 'target': ['African']}]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0]]","['if', 'there', 'anything', 'that', 'those', 'angry', 'young', 'white', 'boys', 'that', 'have', 'their', 'pants', 'to', 'their', 'knees', 'have', 'shown', 'us', 'is', 'that', 'being', 'black', 'or', 'nigger', 'is', 'more', 'of', 'a', 'lifestyle', 'choice', 'and', 'an', 'actual', 'race', 'thing']","['offensive', 'hatespeech', 'hatespeech']",if there anything that those angry young white boys that have their pants to their knees have shown us is that being black or nigger is more of a lifestyle choice and an actual race thing,"{'offensive': 1, 'hatespeech': 2}",3,0.9182958340544896,moderate_disagreement
19547787_gab,"[{'label': 'offensive', 'annotator_id': 200, 'target': ['Homosexual', 'African', 'Women']}, {'label': 'hatespeech', 'annotator_id': 228, 'target': ['Homosexual', 'African']}, {'label': 'hatespeech', 'annotator_id': 223, 'target': ['African']}]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0]]","['that', 'cuck', 'faggot', 'jack', 'dorsey', 'entire', 'account', 'is', 'sucking', 'up', 'to', 'niggers', 'what', 'a', 'bitch', 'he', 'is']","['offensive', 'hatespeech', 'hatespeech']",that cuck faggot jack dorsey entire account is sucking up to niggers what a bitch he is,"{'offensive': 1, 'hatespeech': 2}",3,0.9182958340544896,moderate_disagreement
23331323_gab,"[{'label': 'hatespeech', 'annotator_id': 59, 'target': ['Hispanic']}, {'label': 'offensive', 'annotator_id': 35, 'target': ['Hispanic']}, {'label': 'hatespeech', 'annotator_id': 4, 'target': ['Hispanic']}]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","['cantwell', 'is', 'actually', 'talking', 'to', 'federal', 'agents', 'and', 'nehlen', 'has', 'a', 'spic', 'wife', 'so', 'what', 'you', 'are', 'saying', 'does', 'not', 'make', 'sense', 'the', 'only', 'reason', 'i', 'think', 'you', 'could', 'be', 'saying', 'these', 'things', 'is', 'if', 'you', 'are', 'a', 'subverter', 'yourself']","['hatespeech', 'offensive', 'hatespeech']",cantwell is actually talking to federal agents and nehlen has a spic wife so what you are saying does not make sense the only reason i think you could be saying these things is if you are a subverter yourself,"{'hatespeech': 2, 'offensive': 1}",3,0.9182958340544896,moderate_disagreement
4100335_gab,"[{'label': 'offensive', 'annotator_id': 220, 'target': ['African']}, {'label': 'hatespeech', 'annotator_id': 223, 'target': ['African']}, {'label': 'hatespeech', 'annotator_id': 231, 'target': ['African']}]","[[1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1]]","['american', 'ghetto', 'blacks', 'are', 'the', 'only', 'race', 'who', 'banishes', 'members', 'of', 'their', 'own', 'ethnicity', 'for', 'accepting', 'or', 'working', 'with', 'members', 'of', 'other', 'races', 'whom', 'they', 'disagree', 'with', 'lol', 'internalracism']","['offensive', 'hatespeech', 'hatespeech']",american ghetto blacks are the only race who banishes members of their own ethnicity for accepting or working with members of other races whom they disagree with lol internalracism,"{'offensive': 1, 'hatespeech': 2}",3,0.9182958340544896,moderate_disagreement
1241072483442266116_twitter,"[{'label': 'normal', 'annotator_id': 216, 'target': ['Women', 'Other']}, {'label': 'offensive', 'annotator_id': 209, 'target': ['Women']}, {'label': 'normal', 'annotator_id': 203, 'target': ['None']}]",[],"['my', 'sister', 'got', 'to', 'my', 'city', '<number>', 'weeks', 'ago', 'and', 'already', 'found', 'a', 'man', 'that', 'calls', 'her', 'everyday', 'and', 'buys', 'her', 'gifts', 'virgo', 'women', 'are', 'sick']","['normal', 'offensive', 'normal']",my sister got to my city <number> weeks ago and already found a man that calls her everyday and buys her gifts virgo women are sick,"{'normal': 2, 'offensive': 1}",3,0.9182958340544896,moderate_disagreement
20206018_gab,"[{'label': 'offensive', 'annotator_id': 205, 'target': ['Refugee']}, {'label': 'normal', 'annotator_id': 221, 'target': ['Refugee']}, {'label': 'normal', 'annotator_id': 211, 'target': ['None']}]",[],"['new', 'general', 'named', 'in', 'border', 'wars', 'today', 'his', 'reputation', 'is', 'extreem', 'vetting', 'he', 'promises', 'no', 'immigrant', 'let', 'in', 'until', 'one', 'if', 'my', 'elite', 'men', 'have', 'smelled', 'their', 'ass']","['offensive', 'normal', 'normal']",new general named in border wars today his reputation is extreem vetting he promises no immigrant let in until one if my elite men have smelled their ass,"{'offensive': 1, 'normal': 2}",3,0.9182958340544896,moderate_disagreement
1215594254858248192_twitter,"[{'label': 'offensive', 'annotator_id': 202, 'target': ['Other']}, {'label': 'offensive', 'annotator_id': 200, 'target': ['African', 'Caucasian']}, {'label': 'normal', 'annotator_id': 215, 'target': ['None']}]","[[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0]]","['<user>', 'no', 'they', '’', 're', 'wonho', 'in', 'white', 'and', 'shownu', 'in', 'black', 'from', 'monsta', 'x']","['offensive', 'offensive', 'normal']",<user> no they ’ re wonho in white and shownu in black from monsta x,"{'offensive': 2, 'normal': 1}",3,0.9182958340544896,moderate_disagreement
1178095524781727744_twitter,"[{'label': 'offensive', 'annotator_id': 39, 'target': ['Homosexual']}, {'label': 'hatespeech', 'annotator_id': 4, 'target': ['Islam', 'Homosexual']}, {'label': 'hatespeech', 'annotator_id': 6, 'target': ['Islam', 'Homosexual']}]","[[0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 1, 1, 1, 1], [0, 0, 0, 0, 1, 1, 1, 1]]","['your', 'buddy', 'is', 'a', 'faggot', 'and', 'a', 'moslem']","['offensive', 'hatespeech', 'hatespeech']",your buddy is a faggot and a moslem,"{'offensive': 1, 'hatespeech': 2}",3,0.9182958340544896,moderate_disagreement
1267383029229662209_twitter,"[{'label': 'hatespeech', 'annotator_id': 233, 'target': ['Jewish']}, {'label': 'offensive', 'annotator_id': 215, 'target': ['Jewish']}, {'label': 'hatespeech', 'annotator_id': 202, 'target': ['Jewish']}]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]","['death', 'of', 'jean', 'charles', 'de', 'menezes', 'jnagappan', 'and', 'all', 'jews', 'guilty', 'of', 'genocide', 'must', 'be', 'exterminated', 'by', 'communism']","['hatespeech', 'offensive', 'hatespeech']",death of jean charles de menezes jnagappan and all jews guilty of genocide must be exterminated by communism,"{'hatespeech': 2, 'offensive': 1}",3,0.9182958340544896,moderate_disagreement
15300474_gab,"[{'label': 'offensive', 'annotator_id': 207, 'target': ['Jewish']}, {'label': 'hatespeech', 'annotator_id': 204, 'target': ['Homosexual', 'Jewish']}, {'label': 'offensive', 'annotator_id': 203, 'target': ['Caucasian']}]","[[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","['we', 'are', 'gonna', 'continue', 'to', 'bullycide', 'the', 'fat', 'stahlhelm', 'and', 'windmill', 'of', 'friendship', 'waving', 'faggots', 'and', 'losers', 'out', 'of', 'this', 'movement', 'we', 'are', 'americans', 'meaning', 'we', 'are', 'white', 'being', 'pure', 'natsoc', 'by', 'giving', 'the', 'jews', 'what', 'they', 'want', 'is', 'stupid', 'kikes', 'have', 'won', 'that', 'imagery', 'battle', 'we', 'are', 'doing', 'something', 'new']","['offensive', 'hatespeech', 'offensive']",we are gonna continue to bullycide the fat stahlhelm and windmill of friendship waving faggots and losers out of this movement we are americans meaning we are white being pure natsoc by giving the jews what they want is stupid kikes have won that imagery battle we are doing something new,"{'offensive': 2, 'hatespeech': 1}",3,0.9182958340544896,moderate_disagreement
4770465_gab,"[{'label': 'offensive', 'annotator_id': 206, 'target': ['None']}, {'label': 'offensive', 'annotator_id': 203, 'target': ['None']}, {'label': 'normal', 'annotator_id': 211, 'target': ['None']}]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","['be', 'honest', 'and', 'speakfreely', 'gabfam', 'is', 'there', 'anyone', 'here', 'part', 'of', 'the', 'altright', 'that', 'has', 'a', 'problem', 'with', 'me', 'or', 'others', 'for', 'being', 'of', 'other', 'races', 'and', 'orientations', 'despite', 'being', 'sympathetic', 'to', 'your', 'cause', 'and', 'being', 'fellow', 'white', 'rights', 'advocates', 'i', 'do', 'not', 'get', 'offended', 'easily', 'genuinely', 'curious', 'gab', 'maga']","['offensive', 'offensive', 'normal']",be honest and speakfreely gabfam is there anyone here part of the altright that has a problem with me or others for being of other races and orientations despite being sympathetic to your cause and being fellow white rights advocates i do not get offended easily genuinely curious gab maga,"{'offensive': 2, 'normal': 1}",3,0.9182958340544896,moderate_disagreement
18971794_gab,"[{'label': 'hatespeech', 'annotator_id': 222, 'target': ['Women', 'Other']}, {'label': 'hatespeech', 'annotator_id': 199, 'target': ['Women', 'Other']}, {'label': 'normal', 'annotator_id': 209, 'target': ['Women']}]","[[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]]","['why', 'is', 'it', 'that', 'women', 'have', 'no', 'problem', 'aborting', 'healthy', 'babies', 'but', 'at', 'the', 'same', 'time', 'feel', 'a', 'moral', 'obligation', 'to', 'keep', 'retarded', 'ones']","['hatespeech', 'hatespeech', 'normal']",why is it that women have no problem aborting healthy babies but at the same time feel a moral obligation to keep retarded ones,"{'hatespeech': 2, 'normal': 1}",3,0.9182958340544896,moderate_disagreement
