query_id,text
18455479_gab,what does this fat ass jew have against white people should not white people be concerned with the browning of america he is a pure left wing ass
1181734615939043328_twitter,after some contemplation i ’ ve decided that i fucking hate drinking alcohol
23511924_gab,if trump bombs the living shit out of syria surely a million of more refugees are going to flee to europe and elsewhere jews have lots of practice pulling on goyim heartstrings promoting this except of course for israel
14482037_gab,you are so silly civil rights gay rights trans rights movements are all for equality they just have focused mras do not fight for women rights they fight for men which is fine and all <number> feminists agree that women should get drafted done and done
1172604807300943872_twitter,<user> runs in conjunction with more migrants muslims blacks
1178215872558698498_twitter,<user> fkn ayye you are so sober up yah big dumb gay faggot ass pussy bitch love yah ed muffin
19037287_gab,fat retarded liberals are stuffing their faces with your food stamp money right now and they hate your guts
1111582276847104000_twitter,you shipyard workin niggas are irritating hope you all get fired bitch
10062055_gab,lesbian police chief fired white male officers just got sacked by burqa betsy who chose murdering mudslime over gay vote whatever will burqa betsy do when she loses election and police do not respond to the calls for help when her mudslime demand entry to her home and bedroom
1178516230098976769_twitter,fuck yeah kill that white devil the terror infamy
10706529_gab,yes mam it is sad our own kind race hate us i have always said it trump is not for the southern people he has not called out the blm only pro white groups get ready the hurt is coming and nigger pwr is on the rise
12121445_gab,protesters bcome rioters min violence starts all should be arrested prosecuted of course these fucking cops are not going <number> do shit as usual per orders i understand states make own laws but police should be under federal control so politicians can not stymie <number> agenda
12704927_gab,this is the reality of islam we do not want this on our soil end creeping sharia end muzslime takeover of usa
12297748_gab,dear america for my friends everything for my enemies the law sincerely sanctuary cities blm antifa city of berkeley illegal immigrants sjws hollywood celebs the swamp leftists rinos democrats obama hillary facebook twitter apple google
4088576_gab,q why do blacks wear white gloves a so they do not bite their fingers eating tootsie rolls
27162886_gab,unfortunately unless right wing parties get <percent> the others will form a coalition to keep them from power carry on the moslem cock sucking ruination of sweden moslems are the problem
1237912216013344770_twitter,coronavirus gone platinum with no features and she ain ’ t even hit africa yet beyonce has been mighty quiet
12907697_gab,wonder if amsterdam red light district has changed the sand niggers just love pussy but they prefer rape to a commercial arrangement makes them feel like the men they are not inbred scum kill em
2908812_gab,yahoo ran with fake muslim harassment story as headline for two days straight commented to them for two days that this was unverified and they should not report as fact buried the news that she was committing crime to about 2 5 th place today they purvey fake news daily <user>
1178988938146521089_twitter,<user> looks more like white trailer trash
13309159_gab,why do not you move to the ghetto if you like blacks so much
15219656_gab,jean is absolutely retarded and apparently a heeb dickrider
1178401026308636672_twitter,im anti racism but pro normalizing words like faggot and nigger and kike and so on theyre just words lmao
15174706_gab,that kike jewess totally inbred only another piece of garbage would ever sleep with her
1196166767221055489_twitter,<user> do you see many immigrants wearing sandals flip flops in the snow like we do here
